stream_name,WS-default
daq_type,EEG
units,microvolts
reference,A1A2
sample_rate,300.0
Timestamp,Pz,F4,C4,P4,P3,C3,F3,TRG,lsl_timestamp
8814,-8696.4921875,-5133.6015625,-8388.541015625,-7062.3095703125,-10809.544921875,-8070.64599609375,-1030.7545166015625,0.0,19654.5093369
8815,7182.4619140625,8358.7802734375,8069.66015625,10175.50390625,5365.22412109375,7269.67724609375,8603.04296875,0.0,19654.5093379
8816,9863.16796875,8572.7314453125,10684.5703125,12690.7158203125,11405.61328125,9767.5322265625,3392.998779296875,0.0,19654.5093389
8817,-3399.794921875,-3678.183349609375,-2909.177001953125,-1450.2706298828125,387.2433776855469,-2401.028076171875,-8225.2705078125,0.0,19654.5093397
8818,-9862.8671875,-8785.6513671875,-12120.0703125,-10958.1396484375,-11024.505859375,-11325.6796875,-8206.7724609375,0.0,19654.5093406
8819,-8659.46875,-6579.21435546875,-10293.8603515625,-8619.44921875,-12957.3525390625,-10420.919921875,-2945.04296875,0.0,19654.5093415
8820,6993.43408203125,8069.1484375,7792.603515625,9733.419921875,5020.330078125,6836.7470703125,8133.19921875,0.0,19654.5394291
8821,9863.16796875,8945.4169921875,11221.755859375,13393.916015625,12429.1044921875,11222.826171875,4132.8408203125,0.0,19654.5394328
8822,-3206.552978515625,-3255.503662109375,-2782.93310546875,-1176.6885986328125,656.4663696289062,-1987.3416748046875,-8039.82861328125,0.0,19654.5394346
8823,-9862.8671875,-6990.69189453125,-10217.0849609375,-9045.0234375,-8808.4423828125,-8782.8994140625,-6211.05859375,0.0,19654.5394362
8824,-8623.3486328125,-5056.5546875,-8445.48828125,-7017.751953125,-10746.3125,-8101.86083984375,-1168.8236083984375,0.0,19654.5394386
8825,7165.00390625,8467.15234375,7973.78759765625,10102.9814453125,5321.337890625,7191.77001953125,8551.9833984375,0.0,19654.5394397
8826,9863.16796875,8877.546875,10791.5263671875,12979.27734375,11614.935546875,10208.4208984375,3586.209716796875,0.0,19654.5394408
8827,-3153.576904296875,-4080.9375,-3792.311767578125,-2060.7119140625,-608.3628540039062,-3283.497802734375,-8855.1025390625,0.0,19654.5394418
8828,-9862.8671875,-9137.6162109375,-12966.708984375,-11654.4189453125,-12292.1572265625,-12575.2666015625,-9029.119140625,0.0,19654.539443
8829,-8651.642578125,-4999.8603515625,-8387.857421875,-6983.158203125,-10871.6103515625,-8226.091796875,-1075.91064453125,0.0,19654.5682725
8830,7144.5361328125,8252.0830078125,8171.13818359375,10198.9609375,5358.23095703125,7171.60302734375,8628.720703125,0.0,19654.5682738
8831,9863.16796875,8938.2099609375,11319.0986328125,13182.384765625,12178.63671875,10469.4658203125,3937.52978515625,0.0,19654.5682743
8832,-3005.485107421875,-3181.1669921875,-2350.526611328125,-737.3086547851562,989.375,-1884.9173583984375,-7629.048828125,0.0,19654.5682749
8833,-9862.8671875,-7170.27783203125,-10103.21875,-9065.7861328125,-8862.5,-9001.5400390625,-6272.26220703125,0.0,19654.5682755
8834,-8759.099609375,-5545.47119140625,-8937.861328125,-7528.42333984375,-11414.2314453125,-8956.98828125,-1618.392578125,0.0,19654.5682763
8835,6964.23681640625,8467.89453125,8284.9697265625,10227.486328125,5495.0703125,7118.21728515625,8642.8330078125,0.0,19654.5682768
8836,9863.16796875,7186.49560546875,8917.3837890625,11093.2431640625,9342.4130859375,7537.82470703125,2042.3216552734375,0.0,19654.5682773
8837,-2931.739990234375,-4950.43115234375,-4741.58837890625,-3040.66552734375,-1971.6162109375,-4976.791015625,-9988.4423828125,0.0,19654.5682778
8838,-9862.8671875,-7533.35400390625,-10532.84765625,-9497.5751953125,-9322.5908203125,-9683.3232421875,-6685.685546875,0.0,19654.599885
8839,-8612.5126953125,-5165.54248046875,-8352.0322265625,-6790.56982421875,-10557.0869140625,-7945.76611328125,-828.8688354492188,0.0,19654.5998863
8840,7130.087890625,8379.08203125,8142.26904296875,10338.8740234375,5608.9658203125,7144.82421875,8807.4833984375,0.0,19654.5998869
8841,9863.16796875,9024.69921875,11195.6181640625,13370.4462890625,12233.896484375,10353.98046875,4106.1396484375,0.0,19654.5998875
8842,-3125.885009765625,-3276.64111328125,-2465.21826171875,-904.9498291015625,999.31396484375,-2043.2109375,-7523.8359375,0.0,19654.599888
8843,-9862.8671875,-7494.61376953125,-10490.4853515625,-9350.134765625,-9315.0830078125,-9559.7177734375,-6491.57470703125,0.0,19654.5998885
8844,-8719.3681640625,-5150.1708984375,-8501.2490234375,-7083.38037109375,-10893.0859375,-8327.19921875,-999.3274536132812,0.0,19654.5998891
8845,6996.44384765625,6712.64990234375,5873.400390625,8044.47509765625,2648.407470703125,4473.5126953125,6521.216796875,0.0,19654.5998897
8846,9863.16796875,7615.33984375,9307.0537109375,11652.3134765625,9752.9501953125,8035.55419921875,2234.9326171875,0.0,19654.5998902
8847,-3064.781982421875,-3389.117919921875,-2660.39013671875,-907.3364868164062,532.4539794921875,-2320.443603515625,-7830.25390625,0.0,19654.6312835
8848,-9862.8671875,-7274.7861328125,-10113.1328125,-8935.796875,-8697.6240234375,-8448.4736328125,-5816.8359375,0.0,19654.6312846
8849,-8661.576171875,-5070.75634765625,-8458.478515625,-6881.4580078125,-10763.216796875,-8163.5458984375,-945.7357177734375,0.0,19654.6312853
8850,7083.1318359375,8176.86474609375,7843.244140625,9988.3115234375,5105.22265625,6899.07763671875,8515.7138671875,0.0,19654.6312858
8851,9863.16796875,8779.6455078125,11015.3544921875,13055.1044921875,11675.30078125,10225.2626953125,3765.6201171875,0.0,19654.6312863
8852,-3037.39111328125,-3441.909912109375,-2852.921142578125,-1167.6048583984375,389.86370849609375,-2098.471923828125,-7827.76416015625,0.0,19654.6312868
8853,-9862.8671875,-6981.6826171875,-10087.896484375,-8915.03515625,-8803.6376953125,-8769.0654296875,-5983.345703125,0.0,19654.6312874
8854,-8695.5888671875,-7169.70849609375,-11096.1015625,-9379.5322265625,-14130.1845703125,-11420.619140625,-3587.49755859375,0.0,19654.6312878
8855,7019.01904296875,6303.978515625,5360.29150390625,7704.466796875,2007.274658203125,3720.471923828125,5866.05322265625,0.0,19654.6312884
8856,9863.16796875,9051.7275390625,11296.8662109375,13520.5947265625,12183.1416015625,10457.134765625,4017.33447265625,0.0,19654.6846814
8857,-2913.077880859375,-2997.765625,-2220.864990234375,-440.5912780761719,1137.0408935546875,-1511.6165771484375,-7284.32763671875,0.0,19654.6846825
8858,-9862.8671875,-7246.857421875,-10337.5615234375,-8946.0283203125,-9069.4208984375,-9081.537109375,-6187.05712890625,0.0,19654.684683
8859,-8617.9306640625,-4994.0771484375,-8305.4736328125,-6566.10107421875,-10566.708984375,-7869.68310546875,-741.58154296875,0.0,19654.6846836
8860,7119.55322265625,8494.677734375,8251.3095703125,10516.1005859375,5567.79833984375,7356.8388671875,8815.849609375,0.0,19654.6846842
8861,9863.16796875,8749.9150390625,10856.421875,13078.57421875,11706.5341796875,10232.48046875,3708.016845703125,0.0,19654.6846847
8862,-3121.6708984375,-3045.091796875,-2483.23681640625,-738.8521728515625,972.294677734375,-1808.3271484375,-7550.52392578125,0.0,19654.6846852
8863,-9862.8671875,-8943.615234375,-12559.3134765625,-11250.0107421875,-11728.7568359375,-11849.57421875,-8373.58203125,0.0,19654.6846857
8864,-8826.5244140625,-6822.248046875,-10730.109375,-9002.5498046875,-13769.1943359375,-11245.3984375,-3372.212646484375,0.0,19654.6846862
8865,6906.74609375,8064.4453125,7929.7431640625,9966.888671875,4910.51708984375,6612.92041015625,8170.1181640625,0.0,19654.6897678
8866,9863.16796875,8833.7021484375,11352.1474609375,13270.8486328125,12249.2119140625,10954.5634765625,4152.9423828125,0.0,19654.6897689
8867,-3237.555908203125,-3697.632568359375,-2812.734375,-1239.5869140625,492.4215087890625,-2048.7197265625,-7821.8173828125,0.0,19654.6897694
8868,-9862.8671875,-6941.140625,-9743.892578125,-8648.1376953125,-8607.228515625,-8690.5712890625,-5806.03564453125,0.0,19654.6897699
8869,-8557.4296875,-5398.4580078125,-8495.5390625,-7099.2734375,-11034.1708984375,-8287.96484375,-1206.1104736328125,0.0,19654.6897705
8870,7177.64599609375,8181.88623046875,8027.89013671875,10014.220703125,5258.89990234375,7094.03955078125,8495.021484375,0.0,19654.689771
8871,9863.16796875,8799.7666015625,11149.951171875,13141.4619140625,12052.802734375,10295.9365234375,3735.618408203125,0.0,19654.6897716
8872,-3251.402099609375,-4318.4072265625,-3656.695068359375,-2110.994873046875,-505.874267578125,-3319.670654296875,-8939.7265625,0.0,19654.6897721
8873,-9862.8671875,-9244.5263671875,-12628.71484375,-11438.9755859375,-11951.89453125,-12200.541015625,-8781.0048828125,0.0,19654.6897727
8874,-8666.994140625,-5012.5087890625,-8103.97021484375,-6690.087890625,-10672.5322265625,-8119.34130859375,-993.1560668945312,0.0,19654.7217027
8875,7096.3759765625,8202.421875,8040.95849609375,10147.7919921875,5419.98828125,7197.125,8420.0517578125,0.0,19654.7217038
8876,9863.16796875,9026.5009765625,11260.5126953125,13268.140625,12250.4140625,10615.025390625,3824.723388671875,0.0,19654.7217044
8877,-3433.80810546875,-3928.1201171875,-3382.733154296875,-1669.03564453125,-25.173145294189453,-2754.429931640625,-8506.7978515625,0.0,19654.7217049
8878,-9862.8671875,-7523.1435546875,-10617.8720703125,-9398.880859375,-9408.1826171875,-9578.0634765625,-6652.98388671875,0.0,19654.7217054
8879,-8849.400390625,-5327.05126953125,-8789.6123046875,-7267.875,-11002.6962890625,-8489.4111328125,-1326.770751953125,0.0,19654.7217059
8880,7579.18017578125,8743.486328125,8274.3974609375,10363.0966796875,5767.04736328125,7443.845703125,8814.05078125,0.0,19654.7217064
8881,9863.16796875,8109.9521484375,9959.609375,12146.6904296875,10839.8095703125,9132.96484375,2829.2666015625,0.0,19654.721707
8882,7.826000213623047,-3294.39453125,-3686.98095703125,-1807.196533203125,-1163.7232666015625,-4182.72412109375,-8750.8740234375,0.0,19654.7217075
8883,-9862.8671875,-7638.16259765625,-11084.7548828125,-9859.8583984375,-10122.34375,-10355.4833984375,-7155.8125,0.0,19654.7528189
8884,-8426.7958984375,-4724.2607421875,-8070.474609375,-6427.322265625,-10392.6923828125,-7555.2431640625,-663.85302734375,0.0,19654.7528201
8885,6959.4208984375,8415.9296875,8429.171875,10640.619140625,5822.708984375,7757.29150390625,8766.1240234375,0.0,19654.7528206
8886,9863.16796875,9066.7431640625,11578.3779296875,13824.8037109375,12559.142578125,11082.078125,4193.4443359375,0.0,19654.7528211
8887,-3149.06201171875,-3436.459716796875,-2733.553955078125,-910.6746826171875,643.6824340820312,-1879.626708984375,-7908.2333984375,0.0,19654.7528217
8888,-9862.8671875,-7126.73291015625,-10280.177734375,-9091.3623046875,-9027.076171875,-8899.287109375,-6239.26025390625,0.0,19654.7528222
8889,-8540.2734375,-5049.15673828125,-8229.9189453125,-6674.69970703125,-10568.03515625,-7806.76123046875,-874.5355834960938,0.0,19654.7528227
8890,7250.18701171875,8223.4951171875,8026.52294921875,10176.73046875,5367.4794921875,7202.66943359375,8500.9580078125,0.0,19654.7528233
8891,9863.16796875,8909.6806640625,11122.9111328125,13143.568359375,12076.5283203125,10217.744140625,3767.420166015625,0.0,19654.7528237
8892,-3304.678955078125,-3506.187744140625,-3140.638916015625,-1502.89599609375,207.26602172851562,-2666.502685546875,-8348.8671875,0.0,19654.7870302
8893,-9862.8671875,-7309.9228515625,-10609.1591796875,-9574.00390625,-9391.96484375,-9482.126953125,-6586.080078125,0.0,19654.787034
8894,-8551.7109375,-5285.52783203125,-8686.6083984375,-7284.92626953125,-11105.634765625,-8406.7529296875,-1350.4000244140625,0.0,19654.7870354
8895,7273.6650390625,8261.087890625,8209.234375,10064.5029296875,5398.1650390625,7197.5771484375,8556.837890625,0.0,19654.7870367
8896,9863.16796875,8684.146484375,10921.6171875,12852.599609375,11884.3232421875,10236.6904296875,3630.912353515625,0.0,19654.787038
8897,-2927.52587890625,-3481.900146484375,-2896.881103515625,-1472.98046875,212.02191162109375,-2375.6630859375,-8105.521484375,0.0,19654.7870392
8898,-9862.8671875,-8476.0302734375,-11963.841796875,-10856.736328125,-11062.9462890625,-11105.2353515625,-7922.65625,0.0,19654.7870404
8899,-8401.51171875,-7813.20263671875,-12013.09765625,-10336.2919921875,-15017.5673828125,-12505.1474609375,-4453.88671875,0.0,19654.7870417
8900,7345.90478515625,7133.88525390625,6369.47607421875,8601.255859375,3153.134033203125,4737.5625,6712.56884765625,0.0,19654.7870429
8901,9863.16796875,8795.8623046875,10887.3671875,12974.763671875,11766.59765625,9999.103515625,3468.903076171875,0.0,19654.8206004
8902,-3062.072998046875,-3036.246337890625,-2483.42626953125,-951.8685913085938,994.3526611328125,-1421.52099609375,-7514.3271484375,0.0,19654.8206015
8903,-9862.8671875,-7095.80078125,-10210.7763671875,-9218.642578125,-8723.1513671875,-8676.7373046875,-6150.75537109375,0.0,19654.8206022
8904,-8647.73046875,-4896.8447265625,-8173.63623046875,-6865.50537109375,-10501.306640625,-7897.67724609375,-982.5925903320312,0.0,19654.8206027
8905,7104.2021484375,8529.7783203125,8221.537109375,10157.724609375,5737.4443359375,7357.12646484375,8499.28125,0.0,19654.8206033
8906,9863.16796875,9269.15234375,11549.8359375,13495.0185546875,12672.6640625,10928.3994140625,4178.443359375,0.0,19654.8206038
8907,-2769.5009765625,-2885.120849609375,-2296.008056640625,-740.8402099609375,1211.5443115234375,-1725.021240234375,-7524.7724609375,0.0,19654.8206044
8908,-9862.8671875,-7379.29443359375,-10536.453125,-9266.7861328125,-9168.8271484375,-9380.1748046875,-6596.880859375,0.0,19654.8206049
8909,-8481.87890625,-6362.28369140625,-9932.7021484375,-8191.21044921875,-12477.33984375,-10237.615234375,-2652.54638671875,0.0,19654.8206054
8910,7396.47314453125,6290.42724609375,5492.28662109375,7853.23779296875,2434.882080078125,3675.08154296875,5959.0908203125,0.0,19654.8537047
8911,9863.16796875,8479.634765625,10794.8310546875,12802.951171875,11811.044921875,9833.09375,3446.701904296875,0.0,19654.853706
8912,-3901.863037109375,-4380.25830078125,-3867.913330078125,-2276.10595703125,-452.0842590332031,-3524.130126953125,-9015.0546875,0.0,19654.8537066
8913,-9862.8671875,-7098.203125,-10034.41796875,-9021.8544921875,-8592.2119140625,-8878.5361328125,-5982.44580078125,0.0,19654.8537071
8914,-8514.38671875,-5087.53759765625,-8191.71484375,-6656.63671875,-10280.2705078125,-7783.8828125,-785.345947265625,0.0,19654.8537077
8915,7464.1982421875,8437.2060546875,8415.3896484375,10521.93359375,5962.5966796875,7539.6845703125,8930.08203125,0.0,19654.8537082
8916,9863.16796875,8983.556640625,11427.5576171875,13383.083984375,12630.919921875,10842.6875,4094.73876953125,0.0,19654.8537087
8917,-2302.34912109375,-2845.010986328125,-2238.956298828125,-640.4840698242188,1324.9189453125,-1651.2408447265625,-7261.93212890625,0.0,19654.8537093
8918,-9862.8671875,-7714.14111328125,-10788.521484375,-9668.486328125,-9495.5751953125,-9736.5546875,-6758.2900390625,0.0,19654.8537098
8919,-8289.2392578125,-7143.8525390625,-11011.8232421875,-9341.482421875,-13738.8505859375,-11284.6376953125,-3500.665771484375,0.0,19654.8596111
8920,7473.22802734375,7675.33740234375,7395.11376953125,9615.328125,5041.234375,6964.97265625,8149.466796875,0.0,19654.8596123
8921,9863.16796875,8591.3505859375,10834.7900390625,12986.4990234375,12091.5439453125,10713.0673828125,3855.625244140625,0.0,19654.8596129
8922,-3323.64208984375,-3502.3271484375,-2841.135986328125,-1290.7686767578125,717.1669921875,-1812.710205078125,-7764.49560546875,0.0,19654.8596133
8923,-9862.8671875,-7234.8447265625,-10346.2744140625,-9181.9326171875,-9079.3310546875,-9203.939453125,-6260.861328125,0.0,19654.8596138
8924,-8600.171875,-5093.740234375,-8492.6142578125,-6751.14794921875,-10786.203125,-8107.85595703125,-945.5352172851562,0.0,19654.8596144
8925,7277.27685546875,8336.173828125,8101.08251953125,10353.66796875,5644.13525390625,7201.79052734375,8798.0634765625,0.0,19654.859615
8926,9863.16796875,8875.14453125,11271.3291015625,13380.9775390625,12389.4619140625,10583.447265625,4189.244140625,0.0,19654.8596155
8927,-2684.618896484375,-2633.866455078125,-1971.97607421875,-431.48760986328125,1309.3399658203125,-1695.1751708984375,-7106.271484375,0.0,19654.859616
8928,-9862.8671875,-8877.8466796875,-12315.95703125,-11179.9013671875,-11559.6767578125,-11917.5419921875,-8213.97265625,0.0,19654.8941344
8929,-8453.5849609375,-7387.78125,-11180.67578125,-9611.4443359375,-14096.6025390625,-11639.353515625,-3641.01025390625,0.0,19654.8941356
8930,7305.57080078125,7225.38818359375,7014.14453125,9047.474609375,4058.808837890625,5656.89892578125,7488.58154296875,0.0,19654.8941361
8931,9863.16796875,6636.6259765625,8443.5908203125,10557.943359375,8795.529296875,6918.29443359375,1199.5736083984375,0.0,19654.8941366
8932,-3735.10888671875,-3819.196044921875,-2918.513916015625,-1479.26953125,225.81480407714844,-2525.521484375,-8165.76171875,0.0,19654.8941372
8933,-9862.8671875,-6941.7412109375,-9716.2529296875,-8657.1650390625,-8495.208984375,-8653.279296875,-5754.732421875,0.0,19654.8941376
8934,-8526.7275390625,-4719.6845703125,-7782.5390625,-6274.80029296875,-10061.96484375,-7413.3779296875,-380.9631652832031,0.0,19654.8941381
8935,7338.3798828125,8547.4326171875,8559.9677734375,10596.814453125,6004.9580078125,7654.46044921875,8972.2734375,0.0,19654.8941387
8936,9863.16796875,9211.79296875,11758.6416015625,13857.30078125,12754.6513671875,10858.927734375,4313.1513671875,0.0,19654.8941392
8937,-2918.49609375,-3135.620849609375,-2468.73779296875,-884.4190673828125,879.6542358398438,-2114.9111328125,-7736.1708984375,0.0,19654.9301319
8938,-9862.8671875,-7048.65185546875,-10074.9775390625,-8952.6474609375,-8675.400390625,-8742.900390625,-5980.34521484375,0.0,19654.930133
8939,-8533.6513671875,-5436.24267578125,-8891.775390625,-7359.54345703125,-11230.2265625,-8642.8203125,-1431.94580078125,0.0,19654.9301336
8940,7277.87890625,7064.95849609375,6194.7939453125,8418.8876953125,3165.29345703125,4781.1123046875,6698.84619140625,0.0,19654.9301341
8941,9863.16796875,7359.77490234375,8759.6533203125,10948.8115234375,9182.341796875,7404.595703125,1597.996337890625,0.0,19654.9301346
8942,-2428.468017578125,-2521.86474609375,-2038.1968994140625,-338.1229553222656,1218.0205078125,-1498.2705078125,-7151.33740234375,0.0,19654.9301352
8943,-9862.8671875,-7195.50390625,-10307.517578125,-9074.2109375,-9014.7626953125,-9075.2216796875,-6208.95849609375,0.0,19654.9301357
8944,-8512.2802734375,-4965.90673828125,-8262.6142578125,-6606.68701171875,-10555.05859375,-7962.22119140625,-805.740234375,0.0,19654.9301362
8945,7126.77685546875,8414.2109375,8213.1669921875,10300.3583984375,5497.2392578125,6940.015625,8476.8544921875,0.0,19654.9301367
8946,9863.16796875,9288.9736328125,11548.634765625,13614.7763671875,12562.4462890625,10699.5341796875,4071.33740234375,0.0,19654.9581689
8947,-3072.306884765625,-3154.892578125,-2505.37744140625,-920.2776489257812,796.7188110351562,-1915.3494873046875,-7667.369140625,0.0,19654.95817
8948,-9862.8671875,-7211.720703125,-10346.5751953125,-9068.494140625,-9068.8203125,-9234.013671875,-6256.06103515625,0.0,19654.9581707
8949,-8614.9208984375,-5428.02001953125,-8894.330078125,-7166.9951171875,-11348.736328125,-8668.75390625,-1473.3134765625,0.0,19654.9581712
8950,7096.0751953125,6995.470703125,6242.826171875,8490.7412109375,3152.56982421875,5024.2578125,6785.55712890625,0.0,19654.9581717
8951,9863.16796875,6804.19970703125,8244.0986328125,10550.1201171875,8542.0595703125,6856.34130859375,1087.067138671875,0.0,19654.9581722
8952,-3356.14990234375,-3747.755615234375,-3069.230224609375,-1435.8128662109375,51.884212493896484,-2696.921875,-8337.9345703125,0.0,19654.9581727
8953,-9862.8671875,-7306.91943359375,-10340.56640625,-8983.640625,-9154.111328125,-9095.671875,-6298.0634765625,0.0,19654.9581733
8954,-8484.587890625,-4328.88330078125,-7392.189453125,-5845.1025390625,-9773.5625,-7225.3779296875,-201.71534729003906,0.0,19654.9581738
8955,7355.537109375,8470.591796875,8264.6669921875,10545.96875,5750.3251953125,7294.185546875,8673.2119140625,0.0,19654.9918487
8956,9863.16796875,8910.8818359375,11258.41015625,13452.591796875,12650.1396484375,11193.955078125,4299.650390625,0.0,19654.9918498
8957,-3048.528076171875,-3369.86083984375,-2762.809814453125,-1072.2236328125,844.82373046875,-1796.83642578125,-7672.39208984375,0.0,19654.9918503
8958,-9862.8671875,-7367.2822265625,-10537.654296875,-9437.3955078125,-9111.4658203125,-9321.2294921875,-6372.4677734375,0.0,19654.9918508
8959,-8667.294921875,-5454.26708984375,-8811.505859375,-7309.93994140625,-11036.220703125,-8505.4951171875,-1387.6795654296875,0.0,19654.9918514
8960,7083.1318359375,7572.3388671875,7155.83837890625,9320.3154296875,4306.67138671875,5977.90234375,7485.455078125,0.0,19654.9918519
8961,9863.16796875,6478.0615234375,8065.03662109375,10496.259765625,8556.474609375,6776.04296875,1039.9644775390625,0.0,19654.9918524
8962,-3153.27587890625,-4231.09228515625,-3652.005859375,-1899.73095703125,-482.52801513671875,-3416.125244140625,-8739.89453125,0.0,19654.9918529
8963,-9862.8671875,-7141.74853515625,-10120.34375,-8923.1591796875,-8903.34375,-9137.7763671875,-6249.7607421875,0.0,19654.9918534
8964,-8464.7216796875,-4640.2607421875,-7923.63037109375,-6346.6943359375,-10269.3466796875,-7804.89208984375,-765.6826782226562,0.0,19655.021725
8965,7304.3671875,8410.1123046875,8205.986328125,10406.634765625,5819.8837890625,7311.2841796875,8590.8408203125,0.0,19655.0217261
8966,9863.16796875,8997.37109375,11148.7490234375,13263.626953125,12267.83203125,10361.4990234375,3882.626708984375,0.0,19655.0217267
8967,-3341.701904296875,-3264.822265625,-2640.17529296875,-1192.9825439453125,757.9697265625,-2046.7034912109375,-7783.45556640625,0.0,19655.0217273
8968,-9862.8671875,-7410.52685546875,-10524.134765625,-9481.9287109375,-9416.5908203125,-9562.1240234375,-6540.4775390625,0.0,19655.0217279
8969,-8582.1123046875,-4873.2705078125,-8249.525390625,-6819.14501953125,-10712.283203125,-8026.64013671875,-887.5729370117188,0.0,19655.0217284
8970,7197.51220703125,7304.72314453125,6782.00390625,8825.375,3651.93115234375,5415.31005859375,7245.5146484375,0.0,19655.021729
8971,9863.16796875,6747.44091796875,8403.33203125,10669.8779296875,8688.916015625,6923.1064453125,1293.178955078125,0.0,19655.0217296
8972,-3694.47412109375,-4817.9375,-4478.0205078125,-2853.76220703125,-1601.2418212890625,-4482.720703125,-9787.8212890625,0.0,19655.0217301
8973,-9862.8671875,-7549.87109375,-10786.71875,-9688.345703125,-9725.62109375,-9925.12109375,-6853.09521484375,0.0,19655.0600319
8974,-8558.6337890625,-4639.875,-7951.74609375,-6500.18408203125,-9950.6181640625,-7017.9287109375,-462.9720153808594,0.0,19655.060033
8975,7312.494140625,8687.017578125,8376.3505859375,10498.111328125,5968.861328125,7617.748046875,8754.6767578125,0.0,19655.0600335
8976,9863.16796875,8872.44140625,11140.6376953125,13206.4560546875,12175.333984375,10518.185546875,3804.022216796875,0.0,19655.0600341
8977,-3400.39697265625,-3823.835693359375,-3148.928955078125,-1573.3385009765625,205.24794006347656,-2578.467041015625,-8297.576171875,0.0,19655.0600346
8978,-9862.8671875,-7385.9013671875,-10576.1103515625,-9530.9755859375,-9317.7861328125,-9418.970703125,-6548.8779296875,0.0,19655.0600351
8979,-8521.611328125,-5070.43603515625,-8357.5712890625,-6969.57421875,-10783.3232421875,-8218.7626953125,-1042.4842529296875,0.0,19655.0600355
8980,7322.4267578125,7929.05517578125,7522.21923828125,9485.2890625,4685.91552734375,6410.87548828125,7849.85693359375,0.0,19655.0600362
8981,9863.16796875,7070.87548828125,8848.8837890625,10980.1044921875,9246.310546875,7429.25634765625,1398.7850341796875,0.0,19655.0600367
8982,-3278.491943359375,-3539.162109375,-2748.81689453125,-1322.347900390625,387.21697998046875,-2303.78466796875,-8033.76318359375,0.0,19655.0897196
8983,-9862.8671875,-7217.4267578125,-10258.8466796875,-9224.05859375,-8928.2705078125,-8854.17578125,-6199.05810546875,0.0,19655.0897208
8984,-8468.333984375,-5062.50634765625,-8184.1181640625,-6758.0244140625,-10603.9111328125,-7855.720703125,-903.7023315429688,0.0,19655.0897213
8985,7403.39599609375,8336.462890625,8281.8818359375,10400.048828125,5649.2255859375,7373.62255859375,8697.669921875,0.0,19655.0897218
8986,9863.16796875,8953.826171875,11340.73046875,13242.263671875,12293.0595703125,10586.7548828125,3975.33203125,0.0,19655.0897224
8987,-3041.60498046875,-3480.359375,-2811.7685546875,-1346.0394287109375,415.38140869140625,-2372.452392578125,-7912.0830078125,0.0,19655.0897229
8988,-9862.8671875,-7187.99658203125,-10312.625,-9287.2470703125,-9152.609375,-9180.1806640625,-6146.2548828125,0.0,19655.0897234
8989,-8617.3291015625,-6190.51513671875,-9854.2392578125,-8264.375,-12500.169921875,-9951.423828125,-2316.66943359375,0.0,19655.0897239
8990,7111.125,5930.00146484375,5137.83740234375,7473.7080078125,1710.4659423828125,3309.435302734375,5662.642578125,0.0,19655.0897244
8991,9863.16796875,8508.46484375,10510.615234375,12661.2275390625,11373.779296875,9518.8173828125,3155.685302734375,0.0,19655.1215926
8992,-2941.97412109375,-3224.566650390625,-2688.40283203125,-1019.2296752929688,700.6103515625,-2015.385498046875,-7670.84375,0.0,19655.1215937
8993,-9862.8671875,-7135.1416015625,-10160.001953125,-8896.0791015625,-8664.2890625,-8855.6796875,-5996.54638671875,0.0,19655.1215943
8994,-8479.7724609375,-5165.23876953125,-8445.521484375,-6860.634765625,-10691.0302734375,-8249.7041015625,-1011.1458129882812,0.0,19655.1215947
8995,7269.751953125,8699.232421875,8451.681640625,10584.154296875,6117.7236328125,7601.47119140625,9015.251953125,0.0,19655.1215952
8996,9863.16796875,8811.478515625,11146.345703125,13199.234375,12275.9404296875,10350.97265625,3853.525146484375,0.0,19655.1215957
8997,-3376.9189453125,-3607.257568359375,-3017.59326171875,-1360.5950927734375,392.10015869140625,-2344.168212890625,-8016.98388671875,0.0,19655.1215962
8998,-9862.8671875,-7376.591796875,-10610.9619140625,-9398.880859375,-9443.3193359375,-9521.5234375,-6437.87158203125,0.0,19655.1215968
8999,-8510.1728515625,-5882.15087890625,-9602.8720703125,-7883.099609375,-12208.9169921875,-9758.857421875,-2200.512939453125,0.0,19655.1215973
9000,7912.0859375,6753.48583984375,5948.11181640625,8382.6923828125,2695.523193359375,4108.892578125,6345.396484375,0.0,19655.1286988
9001,9863.16796875,8612.97265625,10892.474609375,13145.9755859375,11812.546875,10110.98046875,3596.1103515625,0.0,19655.1286998
9002,-468.9580078125,-2157.607177734375,-1986.7791748046875,0.4443718194961548,1080.6944580078125,-1681.853759765625,-6905.525390625,0.0,19655.1287004
9003,-9862.8671875,-7161.56884765625,-10542.4619140625,-9213.828125,-9329.1982421875,-9292.658203125,-6436.0712890625,0.0,19655.1287009
9004,-8260.9453125,-4430.4775390625,-7892.3056640625,-6348.43115234375,-10359.8828125,-7563.2216796875,-593.107421875,0.0,19655.1287014
9005,7216.47509765625,8984.70703125,8746.013671875,10799.580078125,6070.75341796875,7872.99658203125,9072.98046875,0.0,19655.1287019
9006,9863.16796875,9331.91796875,11305.87890625,13476.3623046875,12347.7177734375,10767.201171875,3985.232666015625,0.0,19655.1287024
9007,-3116.85498046875,-2821.649169921875,-2330.00341796875,-806.8536987304688,909.23828125,-1658.8538818359375,-7458.1025390625,0.0,19655.1287029
9008,-9862.8671875,-6663.052734375,-10113.1328125,-9012.5263671875,-9094.9482421875,-9290.5537109375,-6229.35986328125,0.0,19655.1287034
